id;created_at;text;label
1854;2021-06-18T04:36:24.000Z;Perkembangan setelah 2 jam vaksin Astrazenca alahamdullilah aman #Covid_19;1
1855;2021-06-18T04:37:49.000Z;@BTabietha siap mbakjago 💪. sudah vaksin juga?;0
1856;2021-06-18T05:08:05.000Z;Update badanku saat ini setelah vaksin kemaren: kembali ngilu lg 😅;-1
1857;2021-06-18T05:16:27.000Z;Astagfirullah kzl sma kaum” anticovidot dan vaksin, bukannya apa” sih klo emg prinsip nya gitu ya sok. Tp jgn sampe ngerugiin org lain aja gara” abainya kalian.;1
1858;2021-06-18T05:40:50.000Z;Belom vaksin aja udh lemes dan kedinginann wkwkwk;-1
1859;2021-06-18T05:41:17.000Z;"@Okew @berlianidris @inaheartperki @ismanf Bantu jawab, kmrn ikut vaksin masal dr OJK
pakai AZ, tapi yang habis kena covid blm 3 bulan belum boleh sih
Jadi ada beberapa temen kantor yg belum vaksin karena baru kena covid dan blm 3 bulan";0
1860;2021-06-18T05:45:56.000Z;"@tariksisszz Gpp, gmn? U vaksin jg ya td?
Ud kelar?";0
1861;2021-06-18T05:50:16.000Z;Rang orang pada vaksin, gua malah pcr 😪;0
1862;2021-06-18T05:52:35.000Z;@tiket apakah program vaksin gratis akan diperpanjang, untuk umum  18+, terimakasih;1
1863;2021-06-18T05:52:36.000Z;Abis vaksin malah demam gini Ya Allah 🤢🤕;-1
1864;2021-06-18T05:52:44.000Z;@aphmksd Vaksin ke dua kapan ? 3 bulan lg ?;0
1865;2021-06-18T06:00:16.000Z;Susah ya buat beberapa orang tuk paham kalau vaksin itu ga serta merta lolos dri covid/jadi kebal covid, itu cuman ngebantu lo untuk ga mengalami perburukan ketika misalnya lo apes kena giliran, alih2 perkaya literasi sana sini, trus klaim klo vaksin ga ada gunanya, well..🙄🙄;0
1866;2021-06-18T06:07:59.000Z;Bismillah otwe vaksin pertama 💪💪;1
1867;2021-06-18T06:12:41.000Z;"Ruwet bgt pikiranku skrg, ya cari info vaksin, ya mikir kalo selama karantina 2 minggu ini aku (amit2 ya Allah) positif, ya harus check up ke dokter dulu sblm vaksin karena punya komorbid.

Jangan + lah plis soalnya penyintas harus +3 bulan baru bisa vaksin 😩";0
1868;2021-06-18T06:16:32.000Z;"@EllyKoro @elimeidarti  Saya nggak mau Vaksin mending saya diam dirumah  saja jk keluar tdk jauh, busana pakai lengan panjang &amp; masker, tdk cipika cipiki unt kesehatan tdk baik meskipun sdh tdk ada Virus COVID-19 lagi; juga jaga jarak jika penting  berjabat tangan. Solusi dari Anak Negri .";-1
1869;2021-06-18T06:43:14.000Z;Karena tau bakal vaksin dan mencegah paparan ketemu orang. Kita beli respirator. Kenceng bgt pas dipake kaya doa ibu;0
1870;2021-06-18T06:44:35.000Z;Udah lelah sama covid-19, tapi tidak boleh lelah juga buat ningkatin imun (olahraga teratur, makan yang cukup dan bergizi, jaga personal hygiene, jaga jarak, hindari pikiran negatif). Kalau dapat kesempatan vaksin dan memungkinkan utk segera vaksin, ya udh dimanfaatin. Sekian.;1
1871;2021-06-18T07:31:24.000Z;@FOODFESS2 Nyobaaaa donggggggg ntar kl efek vaksin udah ilangggg wkwkk;1
1872;2021-06-18T07:32:21.000Z;Vaksin ke 2 meresahkan sekali ke badan;-1
1873;2021-06-18T07:40:38.000Z;Bismillah vaksin pertama 💪;1
1874;2021-06-18T07:50:23.000Z;@xwiexwiex @calonmbakguru @RubyDiamondssss @naaraak_ @sdenta Lah ya memang ga sih, coba discroll sampe atas. Awal thread emang menjelaskan kalo vaksin itu menyuntikkan adenovirus.;0
1875;2021-06-18T08:17:36.000Z;@hsdiqi_ Gaada yg salah, vaksin kan bukan buat kebal trus ga bisa kena covid. Tetep bisa kena, tapi meminimalisir supaya sakitnya ga parah sampe yg harus rawat inap atau bernapas dgn bantuan ventilator, karena udh ada antibodi yg siap melawan. Beda dgn yg blm vaksin, blm punya antibodi gt;1
1876;2021-06-18T08:20:00.000Z;Serius nanya, horny termasuk efek samping vaksin ga?;0
1877;2021-06-18T08:28:28.000Z;@egaheygha @asumsico Itu gpp gitu slth vaksin mjnum obt2an gitu?;0
1878;2021-06-18T08:40:01.000Z;spa yg abis vaksin efeknya jd laper trus??;0
1879;2021-06-18T08:50:39.000Z;@MidaSimide @beergembira_ @asumsico Terim kash infonya,bru jdwal vaksin minggu dpan soalnya hehehehe;0
1880;2021-06-18T09:06:29.000Z;@susulezat Testimoni nya dong kakak, setelah vaksin gimana;0
1881;2021-06-18T09:13:24.000Z;@kkmanti Kok tegang bang, yg nyuntik kan cewe. Abis vaksin makan yg enak2 di de jure.;0
1882;2021-06-18T10:03:24.000Z;"Kayak soal vaksin, yang ternyata banyak yang ga tahu apapun lalu gampang banget jadinya dicekokin HOAX.
Padahal dulu pas sekolah, biologi adalah pelajaran yg paling males gw pelajarin. 
Tapi soal vaksin ya tahu itu isinya apa";1
1883;2021-06-18T10:13:06.000Z;@hendyaw *Brb daftar Sinovac;1
1884;2021-06-18T10:13:42.000Z;H+2 setelah vaksin badan Alhamdulillah udah mendingan banget, tapi di pundak kiri bagian belakang jadi sakit pegel nyelekit gitu;0
1885;2021-06-18T10:37:56.000Z;@KemenkesRI sy ktp bekasi domisili jakbar. Usia sdh 60 th blum vaksin. Bs vaksin dimana ya? @DKIJakarta @JSCLab;0
1886;2021-06-18T11:05:43.000Z;Pfizer obat si mungil routin gue keluaran dia aja dua juta 8 butir, apalagi kalo gue di vaksin pake keluaran pfizer ya🥲🥲🥲 mau bgtbgt :(;1
1887;2021-06-18T11:40:15.000Z;@nandyamahar @esjeruktehpanas Udah vaksin belum nan?;0
1888;2021-06-18T11:43:22.000Z;Efek vaksin mulai berasa;0
1889;2021-06-18T13:00:20.000Z;Anjinggg ngakak emak gua abis vaksin gua tempelin duit serebuan logam nempel. Asli ngakak liatnya;-1
1890;2021-06-18T13:08:10.000Z;"Disuruh vaksin, mbuh! Pake masker, mbuh! Gaboleh mudik, mbuh!

Yowis lah. Ambyar.";0
1891;2021-06-18T13:11:50.000Z;@hanjenif @pengarang_sajak Aneh nya lg di suruh vaksin pd gak mau RT saya sendiri aja gak mau vaksin 🤦‍♂️🤦‍♂️🤦‍♂️;1
1892;2021-06-18T13:39:42.000Z;"@sanjayanuriman Bisa jadi, yg abis vaksin ga ada keluhan ga cerita di sosmed reng, jd lo gatau. Yg lo tau cuma yg ngeluh aja.
Kalo temen di ceko krn lo ketemu tiap hari, jd lo tau mereka abis vaksin, dan lo bisa nanya ada keluhan ga?";0
1893;2021-06-18T13:44:50.000Z;alhamdulilah H+5 setelah vaksin sinopharm gada gejala sama sekali selain laperan 😁 semoga vaksin kedua gada gejala juga;1
1894;2021-06-18T14:27:11.000Z;@shviera Dua-duanya sinovac kak? Aku baru dosis pertama beberapa hari lalu, dapet AstraZeneca;0
1895;2021-06-18T14:36:50.000Z;@migoyeng08 @sdenta Hehehe semangat ya Kak, infonya memang reaksi tubuh saat penyesuaian sama vaksin bisa beda-beda, bossku malah cuma pegel-pegel doang gak demam sama sekali, ada juga langganan bengkel papaku yang sampe muntah-muntah. Semoga cepat pulih ya kak, jangan lupa vaksin yang kedua yah 😊;1
1896;2021-06-18T14:43:05.000Z;@_yxnu @betilars Aku juga Kak, cuma emang udah sering ngantuk kalo lagi kerja jadi bingung ini emang kebiasaan gue apa gegara vaksin 🤣🤣🤣;0
1897;2021-06-18T14:52:06.000Z;@sekenekaun @sdenta Kalo aku baru minum paracetamol sekitar 4 jam setelah vaksin, belum demam sih tapi udah berasa agak gak enak aja badan. Dan temen aku ada nanya ke dokter yang nyuntik dia boleh langsung diminum gak paracetamolnya, dan kata dokternya boleh kok;0
1898;2021-06-18T15:42:38.000Z;Hei vaksin ini kenapa sya ga bisa tidur🥺;0
1899;2021-06-18T15:47:37.000Z;@diantindrawan Iya mas, kondisi badan pas di vaksin emg beda², ada jg temen yg gak ada efek apa², klo suami sampai semingguan tepar, kena demam, linu-linu dan Gerd, lumayan lama recovery-nya 😄;0
1900;2021-06-18T16:08:01.000Z;"12 jam setelah vaksinasi, jadi tau bagaimana virus covid-19 bekerja (kayaknya...) *sotoymodeon
Mungkin benar yang dibilang dokter, virus ini memperkuat penyakit yang sudah ada di tubuh kita, ditambah lagi menyerang sistem pernafasan.";0
1901;2021-06-18T16:08:02.000Z;"12 jam setelah vaksinasi &amp; butir paracetamol ke 2, rasanya sama seperti sakit2 sebelumnya. Hidung mampet, kentut &amp; sendawa, tulang nyeri.
Alhamdulilah belum pernah kena covid. Tapi ya mungkin yang gw rasain sekarang baru sebagian dibanding kalau kena covid.";0
1902;2021-06-18T16:08:02.000Z;"Yang pasti, karena gw memang ada masalah di pencernaan, jadi mungkin bagian ini yang  akan di-amplifikasi oleh virus covid kalau gw terjangkit.

Saat ini hanya berharap yang terbaik dari hasil vaksinasi tadi pagi";0
1904;2021-06-18T16:22:15.000Z;Ngadepin orang kek gini bikin naek darah, covid itu ga ada. Gimana bisa bikin vaksin cepet n terbukti kalo vaksin buat flu n HIV aja ampe detik ini ga ada bla bla bla. Pen tuker tambah ma rumah di gading serpong rasanya adek gw ini.;1
1905;2021-06-18T17:24:00.000Z;Kuncinya bukan hanya memperbanyak vaksinasi saja untuk saat ini intinya kebijakan yg lebih urgensi bagaimana caranya membatasi kerumunan, mobilisasi masyarakat.;0
1906;2021-06-18T18:33:37.000Z;Saya takut jarum suntik dan saya siap di vaksin. Bismillah;0
1907;2021-06-18T21:21:15.000Z;@bowdat iya nih.. sangat memprihatinkan karena masih banyak yang belum mendapat vaksin juga;-1
1908;2021-06-19T00:08:05.000Z;Kayaknya vaksin astrazeneca emg bikin org2 demam ya, waktu dulu gue vaksin sinovac, selesai vaksin langsung lanjut kerja lg🤯;0
1909;2021-06-19T00:32:12.000Z;@angkvgadang Iya uda ....bendera kuning ganti2 gang aja ...😔😔😔mana aku habis vaksin demam gak ilang2 tiap sore demam ....skrg test swab malah jd takut ...semoga sehat2 deh kasihan pemerintah harus mengeluarkan biaya yg seharusnya bisa di minimalisir ...😔😔😔sehat sehay sehat ...;1
1910;2021-06-19T00:37:06.000Z;"@Fofoyaya2 @peckpalit Terimakasih phi nuch 💙

Apa kah phi nuch sudah vaksin? 
Apa kah setelah vaksin mengalami seperti saya... 

#🌹💋 🇮🇩
 #เป๊กผลิตโชค
#peckpalitchoke";0
1911;2021-06-19T00:42:40.000Z;H+1 setelah vaksin AZ: badan anget, meriang, pusying, pegel di area suntik. Mungkin ini yg dirasain bayi setelah vaksin DPT kali ya, makanya rewel luar biasa 🥴;-1
1912;2021-06-19T00:48:06.000Z;Mantan menkes di salah satu negara disana meracik vaksin di depan anggota legislatif. Pertanyaannya apakah yg menonton langsung paham? Ya palingan mung manggut2 tok 🤣;0
1913;2021-06-19T01:06:27.000Z;"@Fofoyaya2 @peckpalit Wah semangat menunggu phi nuch 😁
Setelah vaksin rasanya 👍
Tidak bisa mandi sudah 2 hari 😂

#🌹💋 🇮🇩
 #เป๊กผลิตโชค
#peckpalitchoke";1
1914;2021-06-19T01:13:20.000Z;@ginikansan @bdmnariff @notrheza Yuk kapan nih vaksin;1
1915;2021-06-19T01:19:00.000Z;@serenavdww Gatau jg soal bener gaknya. Cuma banyak beredar kaya gt. Makanya ini lumayan banyak yg berani suntik pake AZ, meski rumor efek sampingnya kan lumayan dibanding sinovac;0
1916;2021-06-19T01:35:31.000Z;@SiAndi_ Setelah vaksin gak ada efek apa-apa om. Cuma nafsu makan jadi nambah.;1
1917;2021-06-19T01:39:46.000Z;siapa suru ktp cibinong, susah kan lu dapet vaksin;-1
1919;2021-06-19T01:42:43.000Z;"@Fofoyaya2 @peckpalit Setiap orang berbeda reaksi 😁
Di saya yah rasanya 👍
Panas badan ku dan bengkak tangan ku 😁
Tapi tak apa phi
Tak erlu khawatir,
Harus tetep vaksin 💪

#🌹💋 🇮🇩
 #เป๊กผลิตโชค
#peckpalitchoke";1
1920;2021-06-19T02:04:21.000Z;Pemerintah harus membuat terobosan untuk mengejar vaksinasi.  Kalau mengandalkan nakes yg ada,  target 60% penduduk entah kapan tercapainya;-1
1921;2021-06-19T02:27:15.000Z;"Asli, gua udah di titik muak sama Covid-19.
Bukannya ga percaya, tapi lebih ke capek lihat propaganda media selama ini.

Covid jadi bisnis, vaksin jadi bisnis.

Yang kaya makin kaya, yang miskin makin miskin.

Ugandaaa oh ugandaaaa....";0
1922;2021-06-19T02:39:57.000Z;"@Fofoyaya2 @peckpalit Semangat,  
Minum vitamin jaga kesehatan sebelum vaksin 😁💙

#🌹💋 🇮🇩
 #เป๊กผลิตโชค
#peckpalitchoke";0
1923;2021-06-19T02:49:07.000Z;"Sliweran di wag himbauan vaksin tampa syarat ini itu....
Kasunyatan di lapangan jauh beda. 
KAI umpet2an info, puskesmas tegas menolak non ktp setempat, tempat lain syarat identitas dan surat pengantar komplit....
Trus Indonesia disuruh baik2 saja?";-1
1924;2021-06-19T02:59:17.000Z;@asriwini Ya ampun lama amat 3 hari?! Takut 😂 iyaaa sroy bokap nyokap jg abis vaksin sinovac efeknya cm ngantuk ama laper, enak benerr;0
1925;2021-06-19T03:00:32.000Z;Sudah vaksin pun tidak menjamin tidak positif...h+11 isoman 😕;1
1926;2021-06-19T03:11:27.000Z;@imanlagi Kalo Vaksin terawan nanti bisa diterima di eropa ngga ya;0
1927;2021-06-19T03:48:13.000Z;@darakasiwi @afifahafra79 Itu suruh masuk kelas biologi dulu aja ttg virologi. Virus itu makin lama makin bermutasi, virus yg dianggap hebat jaman dahulu blm ada apa-apanya sama yg skrg. Lagi juga virus flu Spanyol juga akhirnya kalah toh sama vaksinasi kalo belajar sejarah mah.;1
1928;2021-06-19T03:56:41.000Z;"kmrn pas lemes doang tuh mikir ""alhamduliah cm ngerasa kaya gini doang"" eh makin malem efeknya macem2🥴 mana baru sekali vaksin, nanti ngerasain lagi pasti pas vaksin kedua😣😣";0
1929;2021-06-19T04:44:25.000Z;2 hari setelah vaksin, legs day, tambah bodycombat, sama IF 16 jam. Nekat 🙃;0
1930;2021-06-19T05:01:58.000Z;"Sobat Alatan, tetap patuhi protokol kesehatan dengan lebih ketat yaa. Mati kita bersama-sama membangun, menyadarkan mulai dari diri kita sendiri. Jangan pernah takut untuk melaksanakan vaksin juga yaa.
#Vaksinasi1Juta1Hari 
#CovidVaccine 
#JakartaBangkit";1
1931;2021-06-19T05:38:34.000Z;Day 3 after first shot of AstraZeneca (icha), efek sakit area bekas suntuk udah ilang, sisa nya ya biasa aja wkwkw;0
1932;2021-06-19T06:01:42.000Z;@Sir_Edwin @YoGojekYo abis vaksin bawaanya laper gini ya 🤣 pas ono sego rames;0
1933;2021-06-19T06:09:35.000Z;"@ekowinarto77 @silvanto_ru @ProfesorZubairi Dari kebijakan paling simpel saja, ada upaya memperbaiki data tidak?
Massive 3T, EDUKASI warga?
Gaada

kebijakan misal, murahin tes pcr, perbanyak lab, strategi agar vaksin lancar
Itu bisa diukur lo, tapi gimana? gaada

itu udah nunjuin klo negara ini blm serius ngurusin wabah.";-1
1934;2021-06-19T06:17:51.000Z;Efek vaksin bikin ngantuk dan laper parah;0
1935;2021-06-19T06:19:54.000Z;Divaksin2 tp pas mau vaksin gue pada g mau suntikin,😭 trus mesti gmn 🙃;0
1936;2021-06-19T06:48:52.000Z;@akazasamaa Semoga  setelah vaksin gak demam yaa 🙏;0
1937;2021-06-19T07:05:46.000Z;"punya om ga percaya covid, vaksin pun ga mau ktnya stelah di vaksin lengan orang ada yg nyala, dimasukin chip kali maksudnye yeee. yaelah..

eh skrng anaknya positif covid dgn gejala lumayan, panik lah ya kan jdnya trus skrng om pengen vaksin jg.

atur aja lah om gmn enaknya.";0
1938;2021-06-19T07:15:37.000Z;"Hi all, di sini ada yang pernah COV-19 positive (sudah ada antibody) dan divaksin menggunakan AZ kah?

Side effects-nya seperti apa dan berapa lama ya kira-kira?

Ada kemungkinan harus vaksin pagi lalu cuma bedrest 1 hari itu saja, dan besoknya catch flight - apakah memungkinkan?";0
1939;2021-06-19T07:19:49.000Z;@steklv Efeknya H+1 vaksin kak, demam, ngantuk, pusing sama pegel. Tp nanti untuk pereda demam dikasih sanmol;0
1940;2021-06-19T07:23:52.000Z;@esjeruktehpanas Aku udah vaksin AZ dan ga kenapa kenapa... Vaksin aja @nandyamahar  @esjeruktehpanas;1
1941;2021-06-19T07:28:02.000Z;"@helloitsesty Waddiddaawww.. gw rencana rabu nih baru mau vaksin &gt;__&lt;";1
1942;2021-06-19T07:56:44.000Z;@darma__p @Sahat_Chris @DKIJakarta @aniesbaswedan Gak pa pa sih, malah bagus, berarti makin banyak yang mau ikut vaksinasi 👍👍👍👍👍;0
1943;2021-06-19T07:59:13.000Z;Udah vaksin tapi masih aja kena;-1
1944;2021-06-19T08:08:39.000Z;"Udah kita ngedekem aja di rumah .
keluar ntar pas vaksin aja.";1
1945;2021-06-19T08:14:13.000Z;"@thaseliandika @sherjunn Aku baca kalo yang AZ efektivitasnya lebih tinggi kalo intervalnya di 3 bulan bulan dibanding beberapa minggu ntar kalo ketemu lagi sumbernya tak reply disini

Btw kalo mau yang sinovac ada mam di RSUI 🤣";1
1946;2021-06-19T08:39:22.000Z;@gegepoweranger Klo semua yang udah vaksin ttp kena, kapan beresnya ini. Di NY bisa udah bebas ga maskeran krn vaksin mark menjamin gaakan tertular lg. Makanya skrng udah selebrasi kebebasan. Intinya kita ini mau bebas covid atau cm bertahan hidup?;-1
1947;2021-06-19T09:28:25.000Z;"boleh ga sih vaksin lg??.
Sinovac ngondek bener ini..hr ke 6 masih ga sembuh2..";0
1948;2021-06-19T10:53:22.000Z;"@ekowinarto77 @silvanto_ru @ProfesorZubairi Vaksinasi, bansos itu semua memang harus ada. 

Yg dipertanyakan, strategi mitigasinya masih kelabakan kayak awal2 pandemi dan ga mau belajar atau bagaimana? Masih sama kan, saya rasa sudah cukup muter2nya pembelaan...";-1
1949;2021-06-19T11:20:51.000Z;@fannyyandini Beda-beda fan reaksinya, aku Senin lalu vaksin pake AZ pas malem pegel2 rasanya tangan selepas itu biasa lagi..;0
1950;2021-06-19T12:13:46.000Z;@fannyyandini Siapin paracetamol fan, ini vaksin tahap 1 yaa?;1
1951;2021-06-19T12:22:59.000Z;vaksin massal kota tangerang tapi syaratnya banyak, belum ada untuk umum 😔;-1
1952;2021-06-19T12:36:55.000Z;Fase sehari setelah vaksin az sudah kelar! Apakah malam ini mulai ngerasain sakit kek kmrn? Ga enak bgt dan gamau lg 😭;-1
1953;2021-06-19T12:49:21.000Z;@alvinyesaya @chrisyoseph9 Ya kalo bisa ketemu. Tapu vaksin dulu, terus cari tempat sepi. Jangan lupa pakai masker dan bawa hand sanitizer. Tetap patuhi protokol kesehatan hahaha;1
1954;2021-06-19T12:52:24.000Z;cukup upload bagian vaksinasi pertama aja, blas bisa kepake voucher diskonnya.;0
1955;2021-06-19T12:56:44.000Z;So gw kmrn abis vaksin astra krn dpt jatah dr kantor. Abis vaksin tunggu observasi 15-30menit ngga reaksi...everything is fine,dan dikasih paracetamol utk jaga2 reaksinya demam.Jelang malem,abis jalan kesana kemari sampe jemput ke bandara,mulai berasa greges kayak mau meriang gtu;0
1956;2021-06-19T12:56:45.000Z;Lanjut minum obat lagi,trus tidur. Pdhl rencana hr ini adl jalan sm @alaneo_21 @11111AN @aaa_gunkkk drpd nyusahin dijalan,mending bedrest.Barusan bgt abis makan nasi,trus minum obat lagi.Dr sekian bnyk org kantor yg vaksin kmrn,cm bbrp aja yg kena reaksi kyk gw,sisanya fine² aja.;0
1957;2021-06-19T12:56:46.000Z;Gw udah lama ngga demam/meriang ya,dan rasanya tuh takut ngebayangin sakit sendirian,apalagi sampe kena covid...Ya Allah jgn sampe deh,begini vaksin aja rasanya udeh ngga enak.Jadwal vaksin ke 2 bulan september,semoga ngga ada reaksi aneh2 lagi.Aamiin.;0
1958;2021-06-19T13:09:45.000Z;Itu ada Prof Dr dr sp macem2 tapi nyaranin gak vaksin gimana cerita nya yha?;-1
1960;2021-06-19T13:40:38.000Z;"Tadi lagi beli nasi goreng, ada yang lagi ngobrol masalah covid:

👦🏻 Ga akan di vaksin lo? 
🤡 Ogah, masukin benda ga jelas, takut ada chips nya gue..

HAHAHAHAHA BIROKRASI PEMERINTAH AJA APA² MASIH PAKE FOTOCOPYAN, APALAGI PEMERINTAH BIKIN ALAT SADAP BENTUK CAIRAN???";-1
1961;2021-06-19T14:44:43.000Z;Yang lain abis di vaksin mah pegel, sakit tangannya, demam. Gua malah gatel2 mukanya 😭;0
1962;2021-06-19T14:45:08.000Z;@masgoem Yang disuntikin vaksin Anti virus apa vaksin penggemuk badan mas?;0
1963;2021-06-19T14:46:30.000Z;hungaria hampir 50% udah vaksin, dan stadionnya full, enak bener;0
1964;2021-06-19T15:23:29.000Z;@hypedkids wkwkwk ayo vaksin, tp badan hrs fit dl yaaa;0
1965;2021-06-19T15:28:49.000Z;@hypedkids menangiss😭😭, tp serius deh kl via puskes itu cepet.. antri ambil nmr gt, bs lgsg vaksin;1
1966;2021-06-19T15:40:08.000Z;So far gak nyangka kombinasi odontektomi dan vaksin ternyata nggak semenakutkan itu.;1
1967;2021-06-19T15:41:49.000Z;tubuh masih ngerasain reaksi abis vaksin :(;0
1968;2021-06-19T15:45:44.000Z;udah vaksin 2x sejak mei, kok tetep positif gini ya...ga bisa nyium bau samsek...;-1
1969;2021-06-19T17:40:32.000Z;@iyazheyenk saya b+ tapi bukan penyintas covid, tapi sudah vaksin 2kali. apa bisa?;1
1970;2021-06-19T21:11:17.000Z;"Asam lambung naek bkin laper pusing mual apa efek vaksin yg baru kerasa?
Aahh ntahlah...😐";-1
1971;2021-06-19T21:14:10.000Z;@jabrikkirto kalo mnrut saya,vaksin ini kan program dr pemerintah,gojek cm memfasilitasi,kalopun ga di gojek tar juga sampean dpt dr RT setempat,bebas mau vaksin dmn,kecuali punya penyakit2 tertentu yg memang ga bisa menerima vaksin tsbut;1
1972;2021-06-19T21:45:13.000Z;@adipurwa74 Alhamdulillah prof sudh normal gak ada gejala apa2 , yg bikin berat itu tergantung seberapa banyak yg virus yg masuk ke dlm tubuh makanya harus prokes trus vaksin padahl kemarin2 sy kerja pake apd prokes tetep aja kan;0
1973;2021-06-19T21:47:41.000Z;"@SiAndi_ Ane cuma pegel pegel di tangan, betis, dan pundak. Hari kedua sehat. 
Istri hari pertama pegel2, hari kedua panas demam, hari ketiga sehat lagi. Hasil survey ke keluarga lain, golda O cuma pegel2. Golda B, AB, sampai panas demam. Yuk vaksin!";-1
1974;2021-06-19T22:59:48.000Z;@adipurwa74 Ya prof aneh nya di depok ini kesadaran vaksin kurang lebih mudah termakan yg ktnya ktnya contoh RT saya sendiri prof gak mau vaksin kan anehh 😆;0
1975;2021-06-19T23:15:49.000Z;Pgn vaksin;1
1976;2021-06-19T23:18:49.000Z;pada ribut khasiat vaksin, ga di vaksin pun sebenernya bodo amat 🤣;-1
1977;2021-06-19T23:41:17.000Z;@ClaraGayatriS @JengMeniek @Sunshine41291 @karinapekanbaru @sdenta Aku juga alergi obat, abis vaksin ga kenapa2.  Tapi abis itu demam, coba minum obat demam malah alergi lagi 🤣;1
1978;2021-06-20T01:09:59.000Z;"Ada orang gakmau divaksin, terus dia update di igs percakapan dia dan temannya, temannya bilang ""iya aku juga gakmau vaksin karena masa semakin banyak yang divaksin malah semakin banyak yang sakit.""

Gue yg baca pusing sendiri.";1
1979;2021-06-20T01:18:13.000Z;@lyndaibrahim Suksesnya vaksinasi (bukan covid) di Nigeria beberapa tahun yang lalu karena ada hadiah Indomie. Ya Indomie.;0
1980;2021-06-20T01:33:12.000Z;Pengalaman setelah disuntik vaksin astra zenecca.;0
1981;2021-06-20T01:49:12.000Z;Setelah nakes memutuskan bahwa kalian siap untuk divaksin, kalian disuruh sisingkan lengan baju dan mulailah itu vaksin disuntikin ke lengan. Tipsnya, suntik nya ke lengan yang bukan dominan ya, kalo kalian aktif tangan kanan, suntik di kiri. Begitu sebaliknya kalo kalian kidal.;0
1982;2021-06-20T01:52:53.000Z;Kalian bakal dapet parasetamol juga abis vaksin, tapi gak dapet bubur kacang ijo.;0
1983;2021-06-20T01:54:06.000Z;Yang dirasa setelah vaksin itu, sorenya berasa ngantuk dan malemnya mulai demam dan lengan yang disuntik mulai nyeri.;0
1984;2021-06-20T01:56:02.000Z;H+2 setelah vaksin, demamnya udah ilang tapi kepala masih agak keliyengan gitu. Lengan bekas suntikan juga masih nyeri.;-1
1985;2021-06-20T02:02:05.000Z;"Pinter deh Covid-19...
Dengan trend naik terus, masyarakat berlomba utk  vaksin. Belanja lagi deh..";0
1986;2021-06-20T02:31:20.000Z;Jadi fungsinya vaksin for what ya kalo kasus naik lagi;-1
1987;2021-06-20T02:47:35.000Z;@NgkongRoses Udah ngeri ini kasus ngkong tembusnya udh 10rb lebih yg anehnya msh banyak yg gak prokes gak mau vaksin di rt saya udh pd lepas masker Rtnya gak mau vaksin 🤦‍♀️;0
1988;2021-06-20T03:22:57.000Z;@dinysoetadi Din, minta pendapat antara vaksin AZ, FPZ, JNJ dong;0
1989;2021-06-20T03:35:54.000Z;vaksin model pil/puyer/koyo ada gasi, kepikiran sumpah 😔;0
1990;2021-06-20T04:20:39.000Z;3 hari kebelakang ngimpi nya nganterin karyawan vaksin mulu;0
1991;2021-06-20T04:32:20.000Z;"@meutia3994 @doeloh12 @artsymphs @skzk_yusuke @afifahafra79 Emang ada statement yg bilang ada yg tidak melaksanakan prokes mas?
Perasaan gw ga keluar rumah kalo ga penting, kemana2 maskeran, program vaksin udah 2 kali malahan gw.

Gw cm ga setuju dibilang membunuh untuk orang2 yg ga anggap covid bahaya.";0
1992;2021-06-20T04:44:30.000Z;"Sebuah ide: vaksin gak dibatasin KTP daerah tertentu, NIK masuk ke database, baru daerah tempat vaksin minta 'reimburse' (kalo perlu buat itung anggaran) atau sync data sama daerah asal KTP.

Vaksin tercapai, pencatatan per populasi daerah asal KTP juga tercapai.

4.0 cenah (?)";1
1993;2021-06-20T04:51:59.000Z;@hanif_aa Sistemnya PeduliLindungi sama pencatatan vaksin nasional yang udah jalan ini bukannya mestinya udah didesain untuk tampung data populasi Indonesia ya? 🤔;0
1994;2021-06-20T04:57:35.000Z;@enjooyylyfe kesel heee pak ganjar ngapain aja ya kok blm gencar vaksin hhh :(;0
1995;2021-06-20T05:47:03.000Z;@prajnamu @radixhidayat Semua faskes yang bisa vaksin bukannya syaratnya wajib online dan nyambung ke data nasional? Itu yang bikin tiap abis vaksin dapet sms/WA sertifikat dan pas dicek di PeduliLindungi ada datanya bukan ya? 🤔;0
1996;2021-06-20T05:51:36.000Z;@yoyen @snydez Appnya pemerintah Indonesia hasil adaptasi app TraceTogether-nya Singapura (kayaknya). Sertifikat abis vaksin bisa diakses di situ;0
1997;2021-06-20T05:53:13.000Z;@prajnamu @radixhidayat Baru dapet jadwal apa udah vaksin? Kalo gw baru dapet uodate di PeduliLindungi malemnya setelah vaksin. Mungkin yang 1x24 jam abis vaksin gak dapet-dapet update baru mesti khawatir, ntar ribet pas vaksin kedua;0
1998;2021-06-20T06:03:59.000Z;Sdg ramai tentang vaksin ya.;0
1999;2021-06-20T06:59:46.000Z;Orang orang abis vaksin pada sakit, w abis vaksin malah laper mulu 😣😣;0
2000;2021-06-20T07:35:49.000Z;H+1 vaksin masi ngantuk, demam, puyeng, daaaan nyeri sendi 😖;0
2001;2021-06-20T07:37:57.000Z;Mutualku udh d vaksin belum??Me: udh;1
